id,political_party,tweet
1301174115672494081,podemos,"Hoy hemos propuesto en la Junta de Portavoces la reconsideración del rechazo a la comisión de investigación sobre la Jefatura del Estado, el AVE a la Meca y su relación con empresas españolas.  Lo explica @pnique 👇  https://t.co/pmf41KK63k"
1301159645822754816,podemos,"🗣@pnique: ""Era bien sabido que era posible que la apropiación de la familia Franco del Pazo de Meirás fuera ilegal e ilegítima. Que una jueza haya dictado sentencia en esta dirección es una buena noticia para cualquier demócrata. Y ojalá se siga investigando en esta dirección"".  https://t.co/VjTzEjJb9g"
1301154893324058626,podemos,"🗣@pnique: ""Tenemos por delante el reto de aprobar unos PGE que sirvan para la reconstrucción económica del país y proteger a la gente. Tenemos la obligación de acertar, dejar a un lado intereses particulares y poner en primer plano que nuestro país pueda salir adelante"".  https://t.co/nWibPEZEhY"
1301138817496371201,podemos,"📺 @PabloIglesias: ""@empleogob está trabajando para que haya una incapacidad temporal que reconozca al menos el 75% de las cotizaciones sociales, para que los padres se puedan quedar en casa con los hijos a los que se les haya recomendado cuarentena o que tengan fiebre"".  https://t.co/e4U4m0zMfP"
1301137045398728705,podemos,"📺 @PabloIglesias: ""Mi opinión personal del rey es buena, pero soy republicano. Considero que el jefe de Estado se debería elegir en las urnas, y no por razón de filiación. Creo que esto es legítimo y que cada vez hay más gente en el país que lo siente así”  #PactoPresupuestosARV  https://t.co/T83X61ccYD"
1301136290574995457,podemos,"📺 @PabloIglesias: ""Me parece una vergüenza no solamente que el anterior jefe de Estado huyera de España, sino que se fuera a lo que algunos han calificado como el lugar del crimen, a Emiratos Árabes, que es una dictadura. La imagen internacional de España no podría estar peor"".  https://t.co/QqWNRCT3Ip"
1301136052455968771,podemos,"📺 @PabloIglesias: ""Respecto al acoso recibido durante todos los días de los últimos 4 meses, aunque es desagradable y nuestros hijos también lo sufren, no se me escapa que hubo gente a la que asesinaron, encarcelaron o torturaron por hacer política"".   #PactoPresupuestosARV  https://t.co/RZlnvMVvJF"
1301135571100803073,podemos,"📺  @PabloIglesias: ""Cada formación política hace lo que considera, y es legítimo. Ahora bien, si el Poder Legislativo dice que tengo que comparecer, yo compareceré”.  #PactoPresupuestosARV  https://t.co/yUZnLvBxZH"
1301133955157155841,podemos,"📺 @PabloIglesias: ""La sentencia es una buena noticia para nuestra democracia. Era una vergüenza lo que, a mi entender, fue un robo a mano armada"".  #PactoPresupuestosARV  https://t.co/OumGbH89sf"
1301132994359496704,podemos,"📺 @PabloIglesias: ""Si hay que revisar el programa de Gobierno, no será para hacer recortes, sino en clave expansiva, gracias a los fondos de recuperación de Europa. Esto facilitará que se lleve a cabo el acuerdo de gobierno entre Unidas Podemos y PSOE"".   #PactoPresupuestosARV  https://t.co/cCXY5W3P8T"
1301131624944406529,podemos,"📺 @PabloIglesias: ""Lo que se está jugando ahora mismo en nuestro país es, además, la necesidad de que una nueva élite empresarial asuma el protagonismo en la nueva época que se está construyendo"".   #PactoPresupuestosARV  https://t.co/SAzDeQqxsP"
1301131252922298368,podemos,"📺@PabloIglesias: ""La mayor carga fiscal en España recae sobre los trabajadores, las pymes y los autónomos. Hay que hacer lo que los Estados europeos para tener mejores servicios públicos. Para eso sirven los impuestos. No pueden pagar siempre los mismos”.  #PactoPresupuestosARV  https://t.co/EdJcPeTOmg"
1301130151179284481,podemos,"📺 @PabloIglesias: ""No pedimos presunción de inocencia, pedimos que se investigue hasta el final. Y si ocurre, como las 14 veces anteriores, que los procedimientos son archivados, que alguien diga: 'Vaya, pues  esta vez tampoco hemos podido sacar nada sucio de Podemos'"".  https://t.co/CN9ge6JnkJ"
1301128601597771777,podemos,"📺 @PabloIglesias: ""Quien diga que nuestra formación política ha cometido alguna ilegalidad, lo que tiene que hacer es ir a los tribunales y demostrarlo. Va a pasar lo mismo que pasó en las 14 investigaciones anteriores, que fueron archivadas"".  #PactoPresupuestosARV  https://t.co/V1CBWdW1gz"
1301127741396353025,podemos,"📺 @PabloIglesias: ""Hay hasta catorce denuncias contra Podemos en los últimos seis años acusándonos de financiación ilegal. Todas archivadas. Colaboraremos con la justicia, aunque sospecho que ocurrirá lo mismo que en las catorce ocasiones anteriores”.  #PactoPresupuestosARV  https://t.co/m0UKIWEOqO"
1301127215996899328,podemos,"📺 @PabloIglesias: ""En un Gobierno de coalición, 'pacta sunt servanda'. Lo que está puesto en un papel y hemos firmado Pedro Sánchez y yo se tiene que cumplir. Y la mejor garantía de que se cumpla es que somos un Gobierno de coalición"".  #PactoPresupuestosARV  https://t.co/rbs0hTlsZj"
1301126727326863364,podemos,"📺 @PabloIglesias: ""Nosotros respetamos la Constitución del 78 y nos la creemos más que el PP. En el marco de la Constitución del 78, se puede ser republicano, presentarte a las elecciones, tener tres millones de votos y formar parte del Gobierno de España""  #PactoPresupuestosARV  https://t.co/RN3w6pP1Oc"
1301125972373245952,podemos,"📺 @PabloIglesias: ""Agradecer la coherencia y la sinceridad de Inés Arrimadas, que gobierna en la Comunidad y en el Ayuntamiento de Madrid, y en Andalucía, con el PP y con el apoyo de VOX, donde las políticas que llevan a cabo son muy diferentes a las que hace este Gobierno"".  https://t.co/VmO7P97nia"
1301124965672992769,podemos,"📺 @PabloIglesias: ""Va a ser muy díficil que el bloque de derecha apoye los presupuestos, hay que entender como se han formado los bloques de gobernabilidad en España, Cs y PP gobiernan gracias a la ultraderecha"".  #PactoPresupuestosARV  https://t.co/Dx3Us63MKd"
1301124699397795852,podemos,"📺 @PabloIglesias: ""Los recursos de Europa tienen que servir para afrontar una transición industrial con criterios ecológicos, para reorganizar nuestro sistema de cuidados y para proteger los derechos sociales"".  #PactoPresupuestosARV  https://t.co/KNmnC7FUXY"
1301123455824392192,podemos,"📺 @PabloIglesias: ""Si usted considera que tiene datos autonómicos que desvelan que es necesario el estado de alarma en su territorio, usted nos lo pide y nosotros ponemos a disposición nuestros diputados para que se pueda llevar a cabo. No hay excusa”.  #PactoPresupuestosARV  https://t.co/mwpAIWceJG"
1301122700862197761,podemos,"📺 @PabloIglesias: ""Como vicepresidente del Gobierno, no me toca polemizar con una Administración autonómica; al contrario, me toca tratar de templar gaitas y ofrecer toda la cooperación por parte del Gobierno para que la sanidad en Madrid funcione mejor"".  #PactoPresupuestosARV  https://t.co/bwKqL34RRd"
1301121802635182081,podemos,"📺 @PabloIglesias: ""Las cifras hay que tomárselas en serio, y creo que hay que tener capacidad de hacer autocrítica, pero no hay que perder de vista el enorme esfuerzo que se está haciendo para realizar tests, y mejorar los índices respecto a marzo"".  #PactoPresupuestosARV  https://t.co/DchO7JEDqI"
1301121077251371008,podemos,"📺 @PabloIglesias: ""Es fundamental asumir que nuestro país tiene retos históricos, y que esta crisis es la oportunidad para hablar de reindustrialización, que el I+D+i tiene que ser una praxis en el tejido empresarial, y que hay que apostar por unas nuevas élites emprendedoras"".  https://t.co/sTpzHxsGE9"
1301119722742743046,podemos,"📺 @PabloIglesias: ""El nivel de contagios actual es muy distinto al que teníamos en abril y marzo. ¿Eso quiere decir que debemos bajar la guardia, que tenemos que estar satisfechos y tranquilos? No. La situación de incertidumbre es cierta”.  #PactoPresupuestosARV  https://t.co/SBmBEun1jH"
1301119177609154568,podemos,"📺 @PabloIglesias: ""Manuel Castells es, probablemente, el académico español más prestigioso. Es un honor tenerle como ministro de Universidades, y creo que está realizando un trabajo muy intenso para garantizar que la vuelta a las aulas se haga en condiciones de seguridad"".  https://t.co/tXn3mmahiC"
1301118162562359296,podemos,"📺 @PabloIglesias: ""Hay que ser prudentes y hacer caso a las autoridades sanitarias. Hay que tener confianza en nuestro sistema sanitario y en sus profesionales, y seguir extremando las medidas de prevención"".  #PactoPresupuestosARV  https://t.co/nk3dIGSV63"
1301070625893691392,podemos,"‼️ Hoy, el vicepresidente de Derechos Sociales y Agenda 2030, @PabloIglesias, intervendrá en 'Al rojo vivo’.  https://t.co/omlKHOudwF"
1300891214934355969,podemos,"➡️Nuestro Secretario de Economía y Secretario de Estado de la @vsocialgob, @nachoalvarez_, y la ministra de Hacienda. Ambos se encargarán de negociar unos PGE progresistas centrados en fortalecer lo público, paso fundamental para la reconstrucción económica y social de España.  https://t.co/O0ffwpLThR"
1300841598884823047,podemos,Todo nuestro apoyo a los jornaleros y jornaleras de Lepe que ya han sufrido su cuarto incendio en este verano perdiendo sus asentamientos.  Ofrecer un plan de alternativa habitacional a las personas afectadas es cuestión de derechos humanos y decencia.  https://t.co/jhRSaTnDGM
1300811308099657729,podemos,Incitación al odio y la violencia en redes sociales. Decenas de cuentas falsas. Difusión de bulos sobre la pandemia. Insultos y amenazas. Usurpación de funciones públicas.  El virus de la extrema derecha destapado en este artículo. 👇  https://t.co/GYNJh6OmDv
1300773679215898626,podemos,"El terrorismo de ultraderecha existe. Kyle Rittenhouse es un asesino de ultraderecha. Un coordinador de VOX lo apoyó en público. Ahora lo hace un responsable de NNGG del PP.   No les interesa ni la justicia ni el Estado de derecho, solo hacer política del dolor y del sufrimiento."
1300751890771259393,podemos,"No, no son solo las amistades del rey emérito.   El amigo íntimo de los actuales reyes y ""compi yogui"" de la reina, López Madrid, acusado por acoso y amenaza a la doctora Pinto.  Esperamos que tras seis años de denuncias e investigación se haga justicia.   https://t.co/B4nOYcukKp  https://t.co/whVYc2xtiG"
1300722249641717760,podemos,"""Sacar adelante una ley de cambio climático ambiciosa, capaz de hacer frente a los problemas y que establezca una hoja de ruta clara hacia dónde tiene que ir la descarbonización de nuestra economía es la misión más relevante que tenemos"".  📻 @juralde en #LaCafeteraEnsanaMiente  https://t.co/F83CmpljiU"
1300720152971968512,podemos,"🗣️ ""Ojalá seamos capaces de hacer frente a las muchas crisis que tenemos por delante sin olvidar nunca que vivimos en un planeta, en un ecosistema, y que si ese ecosistema no sobrevive por nosotros, nosotros no sobreviviremos"".  📻 @juralde en #LaCafeteraEnsanaMiente  https://t.co/GsYggkw1GB"
1300694217212276736,podemos,"📻 A partir de las 9.30 h, puedes seguir en directo la intervención de @juralde en 'La Cafetera' de @radiocable.   #LaCafeteraEnsañaMiente 👇   https://t.co/FRiXaD6lkt"
1300496930125033475,podemos,"Primero se pusieron en contra del criterio científico. Ahora Ayuso, directamente, decide ponerse en contra de los datos objetivos.  Peligrosa ineptitud que pone en riesgo la salud de los madrileños y las madrileñas.  ¡Qué irresponsabilidad!"
1300401167793561602,podemos,"Medidas urgentes y necesidades laborales demandadas por la enfermería madrileña.  Los aplausos de las 20 h fueron un bonito gesto de apoyo, pero se deben materializar en el fortalecimiento de nuestra sanidad pública.  #EnferMadridEnPie"
1300352713608376321,podemos,"Esto sí es hacer políticas para proteger el derecho a una vivienda digna, y no el ruido, el miedo y la desinformación que desde la derecha y algunos medios de comunicación han decidido expandir este verano por puros intereses económicos.   https://t.co/GUXH05Gpuv  https://t.co/MZqvfpJ9jr"
1300043359222927361,podemos,Así se organiza la campaña sucia del PP contra la izquierda. 👇  https://t.co/FddwIQnef8
1300014146415661056,podemos,"Hoy es el Día Internacional de las Víctimas de Desapariciones Forzadas.  España aún se encuentra entre los países con más desaparecidos en fosas comunes.  Hasta que no estén todos dignamente enterrados, no estaremos a la altura de quienes defendieron la democracia con su vida."
1299984387245826048,podemos,La extrema derecha es un peligro global. ⚠🌍  Así actúan los amigos de Abascal.👇  https://t.co/jPTNT1Hnz8
1299759951200608256,podemos,"Moreno Bonilla investigado por presunta corrupción por valor de 1,7 millones de euros de su etapa en el Ministerio de Sanidad.  Qué pena que no le puedan dedicar tiempo a estas noticias en telediarios ni tertulias porque estarán ocupados con rumores y bulos contra Podemos.🤔"
1299748186878365699,podemos,"Con esta edición de @festivalmalaga los festivales de cine siguen demostrando que #LaCulturaEsSegura y reconociendo películas como 'Las niñas' y 'La boda de Rosa'.  Enhorabuena a todas las personas que lo han hecho posible.   Más cine, por favor."
1299715939043364864,podemos,"Curioso ""giro a la moderación"" de @pablocasado_. Comparte un vídeo para alimentar el miedo, la desinformación y el odio, pero lo que realmente comparte es la estrategia de VOX.  Lo que sí está ajustado a la realidad este hilo de @JoaquimBoschGra:  https://t.co/IvDhIq2bzQ"
1299629864052559873,podemos,Ya ni ocultan su simbología nazi.  Son enemigos de la democracia.   https://t.co/XARJYmjI7j
1299365392117309440,podemos,"El terrorismo se condena SIEMPRE, no se aplaude.  Es de primero de democracia @vox_es  https://t.co/Y3pJYntrrv"
1299339030417600512,podemos,"Difunden vídeos neonazis, honran a la Francia nazi de Vichy, lanzan odio supremacista contra el multiculturalismo y ahora apoyan abiertamente a terroristas de extrema derecha.  VOX representa los peores horrores del siglo XX.  https://t.co/lLq6msA2U0"
1299314349568335873,podemos,"▶️ ""Frente a la situación de crisis institucional derivada de los escándalos de la monarquía, es necesario un horizonte republicano de esperanza, de una sociedad justa y solidaria contraria a las salidas reaccionarias planteadas por otras fuerzas políticas"".  @MayoralRafa  https://t.co/pRVfqozt7m"
1299309738950361088,podemos,"▶️ ""Si se investigara a Pablo Casado como se está investigando a Podemos, Pablo Casado estaría en la cárcel"".  @isaserras  https://t.co/kr79ZorVmU"
1299307725843767298,podemos,"▶️ ""La única forma de protegernos frente al virus y la crisis económica y social es con unos presupuestos que protejan los derechos de la ciudadanía. Y la garantía de ello es que, ni PP ni Cs con sus políticas de recortes, tengan ni voz ni voto en estos presupuestos"".  @isaserras  https://t.co/hRqK1Efwa3"
1299303982456856578,podemos,"▶️ ""Nosotros apostamos, claramente, por unos presupuestos de país, y el PP, para este país, ni está ni se le espera. Los presupuestos tienen que ser diametralmente opuestos a los de quienes han apostado siempre por los recortes y las privatizaciones"".  @MayoralRafa  https://t.co/gYo3lGL7J6"
1299275650642120704,podemos,🔴 Rueda de prensa de @isaserras y @MayoralRafa tras la reunión del Secretariado de Podemos.  Puedes verla en DIRECTO desde aquí. 👇  https://t.co/cr4mVOHUzb
1299246576859262976,podemos,"Díaz Ayuso miente, da igual cuándo leas esto.  https://t.co/I8crsjf7em"
1299050314797133826,podemos,"Vox y PP se unen para vincular inmigración con coronavirus, pero su xenofobia y sus mentiras se desmontan bien rápido. Vean 👇  https://t.co/ljj3zE0MhQ"
1299010387447287812,podemos,La puntilla a la nefasta gestión de Ayuso y el PP 🤦‍♀️  https://t.co/dGhqCP9F2P
1298958843171438592,podemos,"📺 “Se está ultimando, para que en octubre se apruebe en Consejo de Ministros, el real decreto del juego, que prohíbe la publicidad de las casas de apuestas en todo horario, a excepción de un pequeño margen en la madrugada. Es una muy buena noticia”.  @agarzon en #CoronavirusARV  https://t.co/wdWQn3Zp7O"
1298929499325661185,podemos,"La Comunidad de Madrid sigue juntando a miles de personas en plazas de toros y abarrotando con su negligencia los vagones del metro.   Irresponsabilidad e incoherencia, las recetas habituales de Díaz Ayuso.  https://t.co/sTtVMEjowF"
1298914450507026435,podemos,"Cada vecino y vecina de los barrios que Rocío de Meer llama ""estercoleros multiculturales"" ha trabajado más por España que toda la bancada de VOX junta.   Qué fácil es insultar habiendo vivido siempre de la empresa de papá o cobrado siempre de chiringuitos, como Abascal.  https://t.co/qWJS0iBv3J"
1298886787885080577,podemos,"📻 “El diálogo social es muy intenso, y creo que las medidas que hemos desplegado han sido absolutamente eficaces. Nos hemos europeizado. Hemos salvado a más de 550.000 empresas y 3.400.000 personas“.  @Yolanda_Diaz_  en  @LasMananas_rne  https://t.co/wwFjVJcDbc"
1298885287439937536,podemos,📻 “Lo que entorpece la salida de esta crisis es que no tenemos una oposición que esté a la altura de las circunstancias.   Me gustaría tener una oposición semejante a la que tienen los países europeos. Este es el hecho diferencial español“.   @Yolanda_Diaz_ en @LasMananas_rne  https://t.co/TRd7ogvbay
1298885180774666242,podemos,"📻 “Se van a desplegar las medidas que sean necesarias para que podamos cuidar de nuestros hijos e hijas y del personal docente, evitar contagios y preservar uno de los valores más importantes en una democracia: la educación“.  @Yolanda_Diaz_ en @LasMananas_rne  https://t.co/TI37OhK5vu"
1298651419915030530,podemos,"El lawfare contra PODEMOS es como El Día de la Marmota, se repite en bucle 🔄  https://t.co/ajGW02zgrk"
1298625593500667904,podemos,"Gracias a la reforma legal impulsada por Unidas Podemos, la investigación ha sido ampliada un año.  Lejos están los tiempos en los que el PP podía legislar a favor de los intereses de aquellos que se saltan las normas de la democracia.    https://t.co/24h5oQSs2x"
1298610900052525061,podemos,"Denuncian que residencias privadas y concertadas de la Comunidad de Madrid se desentienden de sus responsabilidades frente a la pandemia mediante imposiciones draconianas a sus trabajadores.   Otro ""logro"" del modelo privatizador del PP.   https://t.co/yFzaYMG2oJ"
1298595800545730560,podemos,1. Publicar bulos contra PODEMOS en tabloides ✅+tertulias+titulares  2. La derecha denuncia aportando como prueba los titulares fake ✅+tertulias+titulares  3. La justicia investiga la veracidad de la información fake ✅+tertulias+titulares  4. Se archiva todo 🔃Vuelve al paso 1
1298550502049771520,podemos,La opacidad en la Jefatura del Estado daña nuestra democracia. Por eso no vamos a permitir ni el más mínimo síntoma de opacidad.   La ciudadanía tiene derecho a saber toda la verdad en lo referente a la Casa Real.   https://t.co/P6Zi1eF6MW
1298535441310846976,podemos,“El rey actuó como el jefe de una monarquía que permitía sus caprichos y negocios privados.   Esta concepción patrimonialista de la monarquía contradice la idea de monarquía parlamentaria de la Constitución”.  ✍️ Escribe @G_Pisarello en @diariARA     https://t.co/UlVJVHLlUs
1298329190845034500,podemos,"Cada vez que te digan que la derecha gestiona mejor, ponles este vídeo.  https://t.co/o43OsWPox9"
1298289035836903429,podemos,La opacidad en la Jefatura del Estado daña nuestra democracia. Por eso no vamos a permitir ni el más mínimo síntoma de opacidad. La ciudadanía tiene derecho a saber toda la verdad en lo referente a la Casa Real.  https://t.co/PBBFOZs7tw
1298258830908887040,podemos,"Cuando no tienes nada que ofrecer, te regalan másteres por ser del PP, y no piensas en hacer política para mejorar la vida de la gente, solo te queda dedicarte a ensuciar la imagen del resto para compensar. Muy triste e inútil para la ciudadanía.   https://t.co/nLXjdXuHGi"
1298223094578864129,podemos,📚 Es necesario que se cumplan las medidas de seguridad en los centros educativos para poder garantizar una #VueltaSegura.   Estas son las nuevas medidas que proponemos.👇  https://t.co/Q64apVtBT4
1298222842975260673,podemos,"📚 Si queremos recuperar las clases presenciales, debemos garantizar una #VueltaSegura para el alumnado, los docentes y las familias.  https://t.co/8YecgrWDsS"
1298222591203667969,podemos,👉 Para garantizar una #VueltaSegura proponemos la creación de:  ✅ Nuevos espacios para evitar aglomeraciones.  ✅ Aulas burbuja.  ✅ Desdoblamiento de clases.  ✅ Horas de recreo escalonadas.  https://t.co/ETMt4sxmPY
1298222088235503616,podemos,"📚 Sin profesionales seguros, no hay #VueltaSegura  https://t.co/JvLfK6TO3s"
1298220594396372992,podemos,🤔¿Por qué se deben aumentar las contrataciones de docentes en este curso 2020-2021? #VueltaSegura  👉 Para evitar la presencia de docentes con factores de riesgo.  👉 Para rebajar la ratio de las aulas y cumplir la distancia de seguridad.  👉 Para cubrir posibles bajas.  https://t.co/RloRPnMxpP
1298219553080643588,podemos,"‼️ Queremos destinar 2.000 millones de euros a más contrataciones de profesorado para poder:  ✅ Rebajar la ratio de las aulas, para asegurar la distancia mínima de seguridad.  ✅ Garantizar que se cubren las bajas que se puedan ocasionar debido a la pandemia.  #VueltaSegura  https://t.co/ZkfF2ovu3I"
1298211479129227264,podemos,"Preocupantes imágenes de aglomeraciones en el Metro de Madrid, existiendo transmisión comunitaria.  Hace falta reducir el tiempo de espera entre trenes y está pasando lo contrario.  Es increíble lo que le cuesta al Gobierno de la derecha PP-Cs reforzar los servicios públicos.  https://t.co/Zey84ANbnQ"
1298173743571832832,podemos,"PODEMOS suscribe #ElPactodeTeguise, un pacto social cuyo objetivo es un cambio legislativo para prevenir y penalizar el maltrato animal en España.  📜🖋  https://t.co/oryQVSvkq7   #PactoDeTeguise #NiUnMaltratoMás  https://t.co/ogqswLvbJf"
1297987059823644674,podemos,"¡Qué sorpresa! La derecha se inventa un bulo para intentar hacer daño a PODEMOS por enésima vez. Y no le han echado mucha imaginación...  No, no es un Rolex. Es un Swatch que tiene desde 2017. 🤦‍♀️  Es este:  https://t.co/XBbf9revxh  Seguirán mintiendo. Seguiremos trabajando.  https://t.co/wWgFdfFgcI"
1297861022427086854,podemos,"📺 El instrumento más fuerte fue el Estado de Alarma. A pesar de que hubo mucha incomprensión, se demostró que era el mejor instrumento para controlar la pandemia y que, después de mucha demanda de descentralización, ha habido cierto descontrol.  @VickyRosell en #CoronavirusARV  https://t.co/3VBkwQMNRc"
1297849949980327936,podemos,"Despreciable e inmoral.  Continúa la campaña de infamias y bulos, sin el más mínimo rigor periodístico.  Ahora toca tratar de desprestigiar a @VickyRosell con nuevas mentiras. No lo lograrán.  https://t.co/9xuG3V702I"
1297832660090474497,podemos,"📺 @Alber_Canarias: ""¿Cuánta gente en este país sigue creyendo que Podemos fue financiado por Venezuela, a pesar de que se haya demostrado lo contrario judicialmente en multitud de ocasiones y la causa haya quedado archivada? Pues ahora está pasando lo mismo"".  https://t.co/xlEHkGdBLi"
1297811910168121350,podemos,"Algunos, cada vez que escuchan que queremos combatir la desigualdad, preguntan que de dónde se va a sacar el dinero...  Lo que nunca se preguntan es de dónde está saliendo el dinero para que siga y siga aumentando.   https://t.co/XrY4vF2SMW"
1297530937127960576,podemos,"Los #ViolentosDeVox no proponen ni reivindican nada, solo saben escupir odio y amenazas.   Están avalados por la ultraderecha de las instituciones, que no aguanta que estemos en el Gobierno.  Pese a su odio, seguimos.💪💜"
1297485484252430336,podemos,"Continúa la escalada de acoso contra políticos de izquierdas por parte de una extrema derecha derrotada, que aún no concibe que estemos en el Gobierno.   https://t.co/OANDpUHSOQ"
1297454823126831105,podemos,La ley de Memoria Democrática constituye un gran paso en la dirección correcta.  Es esencial para nunca más cometer los errores del pasado y para poder brindar la justicia y reparación que merecen las víctimas del franquismo y sus familias tras 40 años de impunidad.  https://t.co/4IbfxZXdsf
1297201870398726146,podemos,"“Es un auténtico plan criminal estructurado para difundir odio, amenazas y violencia. Se está permitiendo que las personas de esta organización criminal difundan estas acciones de acoso, violencia y confrontación”.  ✍️ Entrevista a @ensanro en @cuartopoder  https://t.co/89xddrQt50"
1297165123501436929,podemos,"Sus bulos y mentiras, como dijo @VickyRosell, nos hacen perder el tiempo, pero no los principios. 💪💜   https://t.co/0U1lc1oh41"
1297120197912989697,podemos,Ayuso está en contra del mando único y en contra de estar en contra del mando único 🥴  Deja de hacer el ridículo criticando una cosa y su contraria. Llevas así meses y la gente no es tonta.  Trabaja contra la pandemia y deja de intentar pescar votos de ella. Es inútil e inmoral.
1297115043281108994,podemos,Toda nuestra solidaridad con las vecinas y vecinos evacuados en Garafía y nuestro agradecimiento por su enorme labor a los efectivos que se encuentran trabajando para controlar el incendio.  https://t.co/bB9J8yi8x8
1297094696699924480,podemos,No es casual que las comunidades más reticentes a fortalecer la sanidad pública sean las gobernadas por el PP y sus aliados de la derecha.  Su incompetencia va ligada a su ideología en todo lo que sea ningunear los servicios públicos.  ✍️ Por @ManelGBiel   https://t.co/wG3Eamd4BW
1296855947114151936,podemos,Todo nuestro apoyo a @PedroSosaM y a la familia de Lorca que ayer fue víctima de una agresión racista.  Cualquier demócrata debería estar alarmado por el aumento de los ataques auspiciados por el discurso del odio de VOX.   https://t.co/oPVfgjRLSe
1296804338418028546,podemos,Un bulo más para la colección...🤦‍♀️   https://t.co/gEDkwczsaC
1296741231494672384,podemos,"Un titular más contra PODEMOS que, cuando quede en nada, como TODOS los anteriores, muchos medios se ""olvidarán"" de clarificar. Quedarán, eso sí, las horas que le dedicarán en tertulias y las cadenas de WhatsApp para intentar que la mentira prevalezca.  https://t.co/oyulZTn1GG"
1296724569991118849,podemos,📻 @IreneMontero: “La ciudadanía está escandalizada porque de quien ha sido jefe de Estado durante más de 40 años se espera que respete y cuide las instituciones de este país.   Es un duro golpe para la imagen de nuestro país y nuestras instituciones”.  https://t.co/xygq2rr9Sm
1296723138684899329,podemos,"📻 @IreneMontero: “La extrema derecha considera que, si no le gusta lo que vota la gente en las urnas, puede recurrir al acoso y a la ruptura de las normas democráticas”.  No convirtamos el hostigamiento y el acoso en una forma de combate contra el adversario político.  https://t.co/xOutx9yOE7"
1296714475970723843,podemos,¡Qué sorpresa!   Más mentiras contra Victoria Rosell para publicar vistosos titulares sin el mínimo rigor periodístico.
1296465311349329920,podemos,"Bannon, exasesor de Trump y Abascal, detenido por quedarse con donaciones del muro con México.  Así funciona la extrema derecha: como el mago que te despista mientras cambia de moneda, ellos siembran el odio al diferente para que no veas cómo se llenan los bolsillos con tu dinero"
1296448149473681408,podemos,"Es muy preocupante que la extrema derecha, a través de las instituciones y sus medios de desinformación, esté dando pie a teorías que ponen en peligro la salud pública y fomentan el odio.   https://t.co/kcg1PM8lSu"
1296419151750275072,podemos,"""Pero llegará un día donde vuelvas a la vida normal, y ahí estaremos todos esperando para acabar con tu cuello. Viva VOX, viva Franco, viva el rey"".  Estas son las amenazas que el fascismo sigue vertiendo impunemente contra PODEMOS.  Inadmisible en democracia."
1296403616690053120,podemos,"Juan Romero vio cómo sus compañeros belgas, franceses o británicos eran tratados como héroes en sus países.  Pero él ni siquiera pudo regresar al suyo, porque Franco seguía en el poder.  Este sábado daremos a Romero el homenaje que él y sus compañeros merecen desde hace 75 años.  https://t.co/RCXNTMazzn"
1296378942908174336,podemos,"Todos los hospitales que recibieron derivaciones de las residencias de mayores eran públicos.  Los privados, ya tal...  Colaboración público-privada lo llama Ayuso.   https://t.co/oUUBdwnNDS"
1296363595895320576,podemos,"""40 años del modus operandi de una empresa familiar"".  ""Habrá cientos de cuentas en otras jurisdicciones"".  Esta es la imagen que España exporta al mundo gracias a la corrupción de la casa real que denuncia Corinna Larsen en la BBC."
1296145663928020992,podemos,Condenamos la represión de las protestas masivas en Bielorrusia e instamos a la Unión Europea a defender una solución dialogada y sin injerencias externas.   https://t.co/yb3Q4rox9Y
1296119428220882950,podemos,"Javier Negre, @voz_populi y @ESdiario_com difundiendo una mentira. ¡Qué raro!"
1296096352187961344,podemos,"‼️ Garantizar una #VueltaAlColeSegura para todos y todas tiene que pasar por reducir las aglomeraciones en las aulas.  Por ello, pedimos que el fondo educativo COVID-19 se destine a contratar más profesorado para hacer manejable esta transición."
1296036813732286464,podemos,"Esta es la foto que explica por qué la derecha de este país nos ataca con mentiras y desinformación.   No asume su derrota electoral. No asume que España la dejó en la oposición, y a nosotros y nosotras en el Gobierno de coalición. #DiaMundialdelaFotografia  https://t.co/W8ecZxtkZA"
1296016901823434753,podemos,Comunicado del grupo parlamentario confederal de Unidas Podemos-En Comú Podem-Galicia en Común ante el inicio del curso escolar.👇  Proponemos destinar el fondo educativo COVID-19 a realizar más contrataciones de profesorado en centros públicos. Por una vuelta segura a las aulas.  https://t.co/P3hJioZ9Hy
1295996018023116806,podemos,"A un lado, escrache puntual de desahuciadas que buscan soluciones para no terminar en la calle.  Al otro, 3 meses de acoso de la ultraderecha que quiere echar de España a políticos de izquierdas.  Quien no ve la diferencia prefiere blanquear el fascismo a defender la democracia.  https://t.co/a6WLco3Vnf"
1295797612713373696,podemos,Continúan apareciendo nuevas informaciones preocupantes sobre la más alta institución de nuestro Estado.    https://t.co/0WZQ6WBbOA
1295774965166301184,podemos,"Desde @AnimalesGob se está trabajando para que no haya más impunidad hacia los maltratadores de animales en nuestro país.  ""El ensañamiento y la crueldad tienen que tener un castigo acorde de prisión"". 👇   https://t.co/icawMhgLdm"
1295752320886673412,podemos,LA GENTE ES MARAVILLOSA 😍   https://t.co/t8j24vbtNn
1295707019333246976,podemos,Enrique Santiago (@ensanro) ha intervenido en La Ser para denunciar el ACOSO que la ultraderecha de VOX está ejerciendo en nuestro país con total impunidad. 👇  https://t.co/NY8zCeDfwB
